dress_id,name,type,color,color_family,suitable_skin_tones,suitable_body_types,occasion,style_category,fabric,price_range,image_url,description,myntra_url,flipkart_url,meesho_url
DRS0342,Regal Terracotta Kurti,Kurti,Terracotta,Orange,Deep|Dusky,Apple|Inverted Triangle|Pear|Rectangle,Casual,Indo-Western,Cotton,₹1000-₹3000,https://picsum.photos/seed/kurti-342/600/800,"A indo-western kurti in terracotta with thread embroidery, crafted in cotton for casual moments.",https://www.myntra.com/kurti-terracotta?rawQuery=Regal+Terracotta+Kurti+Casual,https://www.flipkart.com/search?q=Regal+Terracotta+Kurti+Casual,https://meesho.com/search?q=kurti+terracotta
DRS0343,Graceful Wine Western Dress,Western Dress,Wine,Red,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Pear|Rectangle,Casual|Office,Western,Cotton,₹500-₹1000,https://picsum.photos/seed/western-dress-343/600/800,"A western western dress in wine with pearl accents, crafted in cotton for office, casual moments.",https://www.myntra.com/western-dress-wine?rawQuery=Graceful+Wine+Western+Dress+Office+Casual,https://www.flipkart.com/search?q=Graceful+Wine+Western+Dress+Office+Casual,https://meesho.com/search?q=western-dress+wine
DRS0344,Luxe Sunflower Saree,Saree,Sunflower,Yellow,Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear,Date Night|Festive|Wedding,Fusion,Cotton,₹8000+,https://picsum.photos/seed/saree-344/600/800,"A fusion saree in sunflower with pearl accents, crafted in cotton for wedding, date night, festive moments.",https://www.myntra.com/saree-sunflower?rawQuery=Luxe+Sunflower+Saree+Wedding+Date+Night+Festive,https://www.flipkart.com/search?q=Luxe+Sunflower+Saree+Wedding+Date+Night+Festive,https://meesho.com/search?q=saree+sunflower
DRS0345,Handcrafted Rani Pink Maxi Dress,Maxi Dress,Rani Pink,Pink,Dusky|Fair,Hourglass|Inverted Triangle|Pear|Rectangle,Casual|Festive|Party,Western,Net,₹3000-₹8000,https://picsum.photos/seed/maxi-dress-345/600/800,"A western maxi dress in rani pink with printed motifs, crafted in net for party, festive, casual moments.",https://www.myntra.com/maxi-dress-rani-pink?rawQuery=Handcrafted+Rani+Pink+Maxi+Dress+Party+Festive+Casual,https://www.flipkart.com/search?q=Handcrafted+Rani+Pink+Maxi+Dress+Party+Festive+Casual,https://meesho.com/search?q=maxi-dress+rani-pink
DRS0346,Statement Gold Kurti,Kurti,Gold,Yellow,Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Date Night|Festive|Office,Traditional,Cotton,₹500-₹1000,https://picsum.photos/seed/kurti-346/600/800,"A traditional kurti in gold with ombre dyeing, crafted in cotton for office, date night, festive moments.",https://www.myntra.com/kurti-gold?rawQuery=Statement+Gold+Kurti+Office+Date+Night+Festive,https://www.flipkart.com/search?q=Statement+Gold+Kurti+Office+Date+Night+Festive,https://meesho.com/search?q=kurti+gold
DRS0347,Regal Teal Maxi Dress,Maxi Dress,Teal,Blue,Dusky|Fair|Wheatish,Hourglass|Pear|Rectangle,Casual|Party,Fusion,Georgette,₹3000-₹8000,https://picsum.photos/seed/maxi-dress-347/600/800,"A fusion maxi dress in teal with ruffled drape, crafted in georgette for party, casual moments.",https://www.myntra.com/maxi-dress-teal?rawQuery=Regal+Teal+Maxi+Dress+Party+Casual,https://www.flipkart.com/search?q=Regal+Teal+Maxi+Dress+Party+Casual,https://meesho.com/search?q=maxi-dress+teal
DRS0348,Floral Terracotta Lehenga,Lehenga,Terracotta,Orange,Deep|Dusky|Fair,Apple|Hourglass|Pear|Rectangle,Festive|Party|Wedding,Indo-Western,Net,₹3000-₹8000,https://picsum.photos/seed/lehenga-348/600/800,"A indo-western lehenga in terracotta with zari border, crafted in net for festive, wedding, party moments.",https://www.myntra.com/lehenga-terracotta?rawQuery=Floral+Terracotta+Lehenga+Festive+Wedding+Party,https://www.flipkart.com/search?q=Floral+Terracotta+Lehenga+Festive+Wedding+Party,https://meesho.com/search?q=lehenga+terracotta
DRS0349,Contemporary Peach Gown,Gown,Peach,Orange,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear,Date Night|Party|Wedding,Fusion,Net,₹8000+,https://picsum.photos/seed/gown-349/600/800,"A fusion gown in peach with pearl accents, crafted in net for party, date night, wedding moments.",https://www.myntra.com/gown-peach?rawQuery=Contemporary+Peach+Gown+Party+Date+Night+Wedding,https://www.flipkart.com/search?q=Contemporary+Peach+Gown+Party+Date+Night+Wedding,https://meesho.com/search?q=gown+peach
DRS0350,Classic Charcoal Lehenga,Lehenga,Charcoal,Black,Deep|Dusky|Fair,Apple|Inverted Triangle|Pear|Rectangle,Party,Traditional,Net,₹8000+,https://picsum.photos/seed/lehenga-350/600/800,"A traditional lehenga in charcoal with structured silhouette, crafted in net for party moments.",https://www.myntra.com/lehenga-charcoal?rawQuery=Classic+Charcoal+Lehenga+Party,https://www.flipkart.com/search?q=Classic+Charcoal+Lehenga+Party,https://meesho.com/search?q=lehenga+charcoal
DRS0351,Handcrafted Teal Western Dress,Western Dress,Teal,Blue,Dusky|Fair|Wheatish,Apple|Pear|Rectangle,Party,Fusion,Net,₹500-₹1000,https://picsum.photos/seed/western-dress-351/600/800,"A fusion western dress in teal with zari border, crafted in net for party moments.",https://www.myntra.com/western-dress-teal?rawQuery=Handcrafted+Teal+Western+Dress+Party,https://www.flipkart.com/search?q=Handcrafted+Teal+Western+Dress+Party,https://meesho.com/search?q=western-dress+teal
DRS0352,Classic Rose Pink Maxi Dress,Maxi Dress,Rose Pink,Pink,Deep|Dusky|Fair,Apple|Inverted Triangle,Date Night|Festive|Party,Western,Cotton,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-352/600/800,"A western maxi dress in rose pink with mirror work, crafted in cotton for party, festive, date night moments.",https://www.myntra.com/maxi-dress-rose-pink?rawQuery=Classic+Rose+Pink+Maxi+Dress+Party+Festive+Date+Night,https://www.flipkart.com/search?q=Classic+Rose+Pink+Maxi+Dress+Party+Festive+Date+Night,https://meesho.com/search?q=maxi-dress+rose-pink
DRS0353,Luxe Maroon Western Dress,Western Dress,Maroon,Red,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Date Night|Office|Party,Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/western-dress-353/600/800,"A western western dress in maroon with mirror work, crafted in cotton for office, date night, party moments.",https://www.myntra.com/western-dress-maroon?rawQuery=Luxe+Maroon+Western+Dress+Office+Date+Night+Party,https://www.flipkart.com/search?q=Luxe+Maroon+Western+Dress+Office+Date+Night+Party,https://meesho.com/search?q=western-dress+maroon
DRS0354,Contemporary Emerald Kurti,Kurti,Emerald,Green,Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Casual|Office,Traditional,Georgette,₹500-₹1000,https://picsum.photos/seed/kurti-354/600/800,"A traditional kurti in emerald with printed motifs, crafted in georgette for office, casual moments.",https://www.myntra.com/kurti-emerald?rawQuery=Contemporary+Emerald+Kurti+Office+Casual,https://www.flipkart.com/search?q=Contemporary+Emerald+Kurti+Office+Casual,https://meesho.com/search?q=kurti+emerald
DRS0355,Classic Beige Co-ord Set,Co-ord Set,Beige,Neutral,Deep|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Casual|Office,Indo-Western,Silk,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-355/600/800,"A indo-western co-ord set in beige with structured silhouette, crafted in silk for office, casual moments.",https://www.myntra.com/co-ord-set-beige?rawQuery=Classic+Beige+Co-ord+Set+Office+Casual,https://www.flipkart.com/search?q=Classic+Beige+Co-ord+Set+Office+Casual,https://meesho.com/search?q=co-ord-set+beige
DRS0356,Regal Terracotta Salwar Suit,Salwar Suit,Terracotta,Orange,Deep|Fair,Hourglass|Rectangle,Wedding,Indo-Western,Cotton,₹500-₹1000,https://picsum.photos/seed/salwar-suit-356/600/800,"A indo-western salwar suit in terracotta with zari border, crafted in cotton for wedding moments.",https://www.myntra.com/salwar-suit-terracotta?rawQuery=Regal+Terracotta+Salwar+Suit+Wedding,https://www.flipkart.com/search?q=Regal+Terracotta+Salwar+Suit+Wedding,https://meesho.com/search?q=salwar-suit+terracotta
DRS0357,Embroidered Amethyst Gown,Gown,Amethyst,Purple,Dusky|Wheatish,Inverted Triangle|Pear|Rectangle,Date Night,Indo-Western,Net,₹1000-₹3000,https://picsum.photos/seed/gown-357/600/800,"A indo-western gown in amethyst with flowy hemline, crafted in net for date night moments.",https://www.myntra.com/gown-amethyst?rawQuery=Embroidered+Amethyst+Gown+Date+Night,https://www.flipkart.com/search?q=Embroidered+Amethyst+Gown+Date+Night,https://meesho.com/search?q=gown+amethyst
DRS0358,Minimal Burnt Orange Salwar Suit,Salwar Suit,Burnt Orange,Orange,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Office|Wedding,Traditional,Georgette,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-358/600/800,"A traditional salwar suit in burnt orange with ombre dyeing, crafted in georgette for wedding, office moments.",https://www.myntra.com/salwar-suit-burnt-orange?rawQuery=Minimal+Burnt+Orange+Salwar+Suit+Wedding+Office,https://www.flipkart.com/search?q=Minimal+Burnt+Orange+Salwar+Suit+Wedding+Office,https://meesho.com/search?q=salwar-suit+burnt-orange
DRS0359,Classic Blush Pink Saree,Saree,Blush Pink,Pink,Deep|Dusky|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Festive,Traditional,Net,₹3000-₹8000,https://picsum.photos/seed/saree-359/600/800,"A traditional saree in blush pink with flowy hemline, crafted in net for festive moments.",https://www.myntra.com/saree-blush-pink?rawQuery=Classic+Blush+Pink+Saree+Festive,https://www.flipkart.com/search?q=Classic+Blush+Pink+Saree+Festive,https://meesho.com/search?q=saree+blush-pink
DRS0360,Luxe Crimson Maxi Dress,Maxi Dress,Crimson,Red,Deep|Dusky,Hourglass|Inverted Triangle|Rectangle,Casual,Western,Net,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-360/600/800,"A western maxi dress in crimson with printed motifs, crafted in net for casual moments.",https://www.myntra.com/maxi-dress-crimson?rawQuery=Luxe+Crimson+Maxi+Dress+Casual,https://www.flipkart.com/search?q=Luxe+Crimson+Maxi+Dress+Casual,https://meesho.com/search?q=maxi-dress+crimson
DRS0361,Luxe Fuchsia Co-ord Set,Co-ord Set,Fuchsia,Pink,Deep|Fair|Wheatish,Pear|Rectangle,Casual,Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-361/600/800,"A western co-ord set in fuchsia with ruffled drape, crafted in cotton for casual moments.",https://www.myntra.com/co-ord-set-fuchsia?rawQuery=Luxe+Fuchsia+Co-ord+Set+Casual,https://www.flipkart.com/search?q=Luxe+Fuchsia+Co-ord+Set+Casual,https://meesho.com/search?q=co-ord-set+fuchsia
DRS0362,Embroidered Plum Saree,Saree,Plum,Purple,Dusky|Fair,Apple|Inverted Triangle|Pear,Party|Wedding,Traditional,Net,₹1000-₹3000,https://picsum.photos/seed/saree-362/600/800,"A traditional saree in plum with flowy hemline, crafted in net for party, wedding moments.",https://www.myntra.com/saree-plum?rawQuery=Embroidered+Plum+Saree+Party+Wedding,https://www.flipkart.com/search?q=Embroidered+Plum+Saree+Party+Wedding,https://meesho.com/search?q=saree+plum
DRS0363,Contemporary Lemon Saree,Saree,Lemon,Yellow,Deep|Dusky|Fair|Wheatish,Apple|Pear,Date Night|Festive,Traditional,Net,₹3000-₹8000,https://picsum.photos/seed/saree-363/600/800,"A traditional saree in lemon with structured silhouette, crafted in net for festive, date night moments.",https://www.myntra.com/saree-lemon?rawQuery=Contemporary+Lemon+Saree+Festive+Date+Night,https://www.flipkart.com/search?q=Contemporary+Lemon+Saree+Festive+Date+Night,https://meesho.com/search?q=saree+lemon
DRS0364,Contemporary Rani Pink Maxi Dress,Maxi Dress,Rani Pink,Pink,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Festive,Fusion,Georgette,₹3000-₹8000,https://picsum.photos/seed/maxi-dress-364/600/800,"A fusion maxi dress in rani pink with mirror work, crafted in georgette for festive moments.",https://www.myntra.com/maxi-dress-rani-pink?rawQuery=Contemporary+Rani+Pink+Maxi+Dress+Festive,https://www.flipkart.com/search?q=Contemporary+Rani+Pink+Maxi+Dress+Festive,https://meesho.com/search?q=maxi-dress+rani-pink
DRS0365,Embroidered Burnt Orange Saree,Saree,Burnt Orange,Orange,Dusky|Fair,Inverted Triangle|Rectangle,Date Night|Party,Traditional,Net,₹8000+,https://picsum.photos/seed/saree-365/600/800,"A traditional saree in burnt orange with pearl accents, crafted in net for date night, party moments.",https://www.myntra.com/saree-burnt-orange?rawQuery=Embroidered+Burnt+Orange+Saree+Date+Night+Party,https://www.flipkart.com/search?q=Embroidered+Burnt+Orange+Saree+Date+Night+Party,https://meesho.com/search?q=saree+burnt-orange
DRS0366,Contemporary Mint Kurti,Kurti,Mint,Green,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Date Night,Fusion,Cotton,₹500-₹1000,https://picsum.photos/seed/kurti-366/600/800,"A fusion kurti in mint with sequin highlights, crafted in cotton for date night moments.",https://www.myntra.com/kurti-mint?rawQuery=Contemporary+Mint+Kurti+Date+Night,https://www.flipkart.com/search?q=Contemporary+Mint+Kurti+Date+Night,https://meesho.com/search?q=kurti+mint
DRS0367,Embroidered Peach Western Dress,Western Dress,Peach,Orange,Deep|Dusky,Apple|Inverted Triangle|Pear,Casual|Party,Western,Georgette,₹3000-₹8000,https://picsum.photos/seed/western-dress-367/600/800,"A western western dress in peach with structured silhouette, crafted in georgette for party, casual moments.",https://www.myntra.com/western-dress-peach?rawQuery=Embroidered+Peach+Western+Dress+Party+Casual,https://www.flipkart.com/search?q=Embroidered+Peach+Western+Dress+Party+Casual,https://meesho.com/search?q=western-dress+peach
DRS0368,Graceful Crimson Western Dress,Western Dress,Crimson,Red,Deep|Dusky|Fair|Wheatish,Hourglass|Inverted Triangle,Casual|Date Night|Party,Fusion,Georgette,₹1000-₹3000,https://picsum.photos/seed/western-dress-368/600/800,"A fusion western dress in crimson with zari border, crafted in georgette for party, casual, date night moments.",https://www.myntra.com/western-dress-crimson?rawQuery=Graceful+Crimson+Western+Dress+Party+Casual+Date+Night,https://www.flipkart.com/search?q=Graceful+Crimson+Western+Dress+Party+Casual+Date+Night,https://meesho.com/search?q=western-dress+crimson
DRS0369,Handcrafted Rose Pink Maxi Dress,Maxi Dress,Rose Pink,Pink,Deep|Dusky|Fair,Apple|Inverted Triangle,Casual|Festive|Party,Fusion,Georgette,₹3000-₹8000,https://picsum.photos/seed/maxi-dress-369/600/800,"A fusion maxi dress in rose pink with structured silhouette, crafted in georgette for festive, party, casual moments.",https://www.myntra.com/maxi-dress-rose-pink?rawQuery=Handcrafted+Rose+Pink+Maxi+Dress+Festive+Party+Casual,https://www.flipkart.com/search?q=Handcrafted+Rose+Pink+Maxi+Dress+Festive+Party+Casual,https://meesho.com/search?q=maxi-dress+rose-pink
DRS0370,Floral Burnt Orange Gown,Gown,Burnt Orange,Orange,Dusky|Fair,Hourglass|Inverted Triangle|Pear,Party,Fusion,Silk,₹8000+,https://picsum.photos/seed/gown-370/600/800,"A fusion gown in burnt orange with sequin highlights, crafted in silk for party moments.",https://www.myntra.com/gown-burnt-orange?rawQuery=Floral+Burnt+Orange+Gown+Party,https://www.flipkart.com/search?q=Floral+Burnt+Orange+Gown+Party,https://meesho.com/search?q=gown+burnt-orange
DRS0371,Statement Navy Gown,Gown,Navy,Blue,Deep|Fair|Wheatish,Inverted Triangle|Pear|Rectangle,Date Night|Party|Wedding,Fusion,Net,₹1000-₹3000,https://picsum.photos/seed/gown-371/600/800,"A fusion gown in navy with thread embroidery, crafted in net for date night, party, wedding moments.",https://www.myntra.com/gown-navy?rawQuery=Statement+Navy+Gown+Date+Night+Party+Wedding,https://www.flipkart.com/search?q=Statement+Navy+Gown+Date+Night+Party+Wedding,https://meesho.com/search?q=gown+navy
DRS0372,Statement Ruby Lehenga,Lehenga,Ruby,Red,Deep|Dusky|Fair,Apple|Inverted Triangle|Pear|Rectangle,Festive|Party,Indo-Western,Georgette,₹8000+,https://picsum.photos/seed/lehenga-372/600/800,"A indo-western lehenga in ruby with sequin highlights, crafted in georgette for party, festive moments.",https://www.myntra.com/lehenga-ruby?rawQuery=Statement+Ruby+Lehenga+Party+Festive,https://www.flipkart.com/search?q=Statement+Ruby+Lehenga+Party+Festive,https://meesho.com/search?q=lehenga+ruby
DRS0373,Regal Mauve Gown,Gown,Mauve,Pink,Dusky|Fair,Apple|Pear|Rectangle,Wedding,Fusion,Georgette,₹1000-₹3000,https://picsum.photos/seed/gown-373/600/800,"A fusion gown in mauve with sequin highlights, crafted in georgette for wedding moments.",https://www.myntra.com/gown-mauve?rawQuery=Regal+Mauve+Gown+Wedding,https://www.flipkart.com/search?q=Regal+Mauve+Gown+Wedding,https://meesho.com/search?q=gown+mauve
DRS0374,Regal Blush Pink Salwar Suit,Salwar Suit,Blush Pink,Pink,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear,Wedding,Traditional,Silk,₹3000-₹8000,https://picsum.photos/seed/salwar-suit-374/600/800,"A traditional salwar suit in blush pink with printed motifs, crafted in silk for wedding moments.",https://www.myntra.com/salwar-suit-blush-pink?rawQuery=Regal+Blush+Pink+Salwar+Suit+Wedding,https://www.flipkart.com/search?q=Regal+Blush+Pink+Salwar+Suit+Wedding,https://meesho.com/search?q=salwar-suit+blush-pink
DRS0375,Statement Charcoal Maxi Dress,Maxi Dress,Charcoal,Black,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear,Casual|Festive,Fusion,Cotton,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-375/600/800,"A fusion maxi dress in charcoal with flowy hemline, crafted in cotton for festive, casual moments.",https://www.myntra.com/maxi-dress-charcoal?rawQuery=Statement+Charcoal+Maxi+Dress+Festive+Casual,https://www.flipkart.com/search?q=Statement+Charcoal+Maxi+Dress+Festive+Casual,https://meesho.com/search?q=maxi-dress+charcoal
DRS0376,Floral Rust Salwar Suit,Salwar Suit,Rust,Orange,Deep|Dusky|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Office|Wedding,Indo-Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/salwar-suit-376/600/800,"A indo-western salwar suit in rust with printed motifs, crafted in cotton for office, wedding moments.",https://www.myntra.com/salwar-suit-rust?rawQuery=Floral+Rust+Salwar+Suit+Office+Wedding,https://www.flipkart.com/search?q=Floral+Rust+Salwar+Suit+Office+Wedding,https://meesho.com/search?q=salwar-suit+rust
DRS0377,Handcrafted Rani Pink Saree,Saree,Rani Pink,Pink,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Rectangle,Wedding,Indo-Western,Georgette,₹3000-₹8000,https://picsum.photos/seed/saree-377/600/800,"A indo-western saree in rani pink with printed motifs, crafted in georgette for wedding moments.",https://www.myntra.com/saree-rani-pink?rawQuery=Handcrafted+Rani+Pink+Saree+Wedding,https://www.flipkart.com/search?q=Handcrafted+Rani+Pink+Saree+Wedding,https://meesho.com/search?q=saree+rani-pink
