dress_id,name,type,color,color_family,suitable_skin_tones,suitable_body_types,occasion,style_category,fabric,pattern,fit,season,gender,brand,price_range,price_min,price_max,price,mrp,discount_pct,rating,rating_count,care,tags,description,image_url,myntra_url,flipkart_url,meesho_url
DRS0279,Embroidered Mint Salwar Suit,Salwar Suit,Mint,Green,Dusky|Fair,Apple|Hourglass,Casual|Festive|Wedding,Traditional,Georgette,Embroidered,Regular,All Season,Women,W,₹1000-₹3000,1000,3000,1947,2891,32.7,4.2,1048,Hand wash cold,festive|wedding|green|fair|dusky|mint|all season|georgette|embroidered|casual|salwar suit|traditional,"A traditional salwar suit in mint with embroidered design. Crafted in Georgette (Hand wash cold). Perfect for Casual, Festive, Wedding. Best suited for Dusky, Fair skin tones and Apple, Hourglass body types. By W.",https://picsum.photos/seed/salwar-suit-mint-278/600/800,https://www.myntra.com/salwar-suit-mint?rawQuery=Embroidered+Mint+Salwar+Suit+Wedding+Casual+Festive,https://www.flipkart.com/search?q=Embroidered+Mint+Salwar+Suit+Wedding+Casual+Festive,https://meesho.com/search?q=salwar-suit+mint
DRS0280,Statement Gold Lehenga,Lehenga,Gold,Yellow,Dusky|Wheatish,Hourglass|Rectangle,Festive|Party|Wedding,Traditional,Georgette,Floral,Flared,All Season,Women,Soch,₹8000+,8000,25000,16185,18581,12.9,4.2,16,Hand wash cold,festive|wedding|yellow|floral|dusky|lehenga|all season|wheatish|gold|georgette|party|traditional,"A traditional lehenga in gold with floral design. Crafted in Georgette (Hand wash cold). Perfect for Festive, Party, Wedding. Best suited for Dusky, Wheatish skin tones and Hourglass, Rectangle body types. By Soch.",https://picsum.photos/seed/lehenga-gold-279/600/800,https://www.myntra.com/lehenga-gold?rawQuery=Statement+Gold+Lehenga+Wedding+Party+Festive,https://www.flipkart.com/search?q=Statement+Gold+Lehenga+Wedding+Party+Festive,https://meesho.com/search?q=lehenga+gold
DRS0281,Embroidered Peach Western Dress,Western Dress,Peach,Orange,Dusky|Wheatish,Hourglass|Inverted Triangle|Rectangle,Date Night,Fusion,Cotton,Embroidered,Bodycon,Summer|Monsoon,Unisex,Rangriti,₹500-₹1000,500,1000,947,1234,23.3,3.7,234,Machine wash cold,cotton|orange|fusion|western dress|date night|dusky|embroidered|summer monsoon|wheatish|peach,"A fusion western dress in peach with embroidered design. Crafted in Cotton (Machine wash cold). Perfect for Date Night. Best suited for Dusky, Wheatish skin tones and Hourglass, Inverted Triangle, Rectangle body types. By Rangriti.",https://picsum.photos/seed/western-dress-peach-280/600/800,https://www.myntra.com/western-dress-peach?rawQuery=Embroidered+Peach+Western+Dress+Date+Night,https://www.flipkart.com/search?q=Embroidered+Peach+Western+Dress+Date+Night,https://meesho.com/search?q=western-dress+peach
DRS0282,Graceful Amethyst Kurti,Kurti,Amethyst,Purple,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night,Traditional,Georgette,Solid,Regular,All Season,Women,Aurelia,₹500-₹1000,500,1000,972,1226,20.7,4.2,1985,Hand wash cold,deep|fair|kurti|date night|dusky|amethyst|wheatish|all season|purple|georgette|solid|traditional,"A traditional kurti in amethyst with solid design. Crafted in Georgette (Hand wash cold). Perfect for Date Night. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Pear, Rectangle body types. By Aurelia.",https://picsum.photos/seed/kurti-amethyst-281/600/800,https://www.myntra.com/kurti-amethyst?rawQuery=Graceful+Amethyst+Kurti+Date+Night,https://www.flipkart.com/search?q=Graceful+Amethyst+Kurti+Date+Night,https://meesho.com/search?q=kurti+amethyst
DRS0283,Luxe Sunflower Lehenga,Lehenga,Sunflower,Yellow,Deep|Fair|Wheatish,Pear|Rectangle,Party|Wedding,Indo-Western,Net,Floral,Flared,Summer|Festive,Women,Wishful,₹3000-₹8000,3000,8000,3617,4549,20.5,3.9,412,Hand wash cold,sunflower|wedding|deep|fair|indo-western|floral|net|lehenga|wheatish|summer festive|yellow|party,"A indo-western lehenga in sunflower with floral design. Crafted in Net (Hand wash cold). Perfect for Party, Wedding. Best suited for Deep, Fair, Wheatish skin tones and Pear, Rectangle body types. By Wishful.",https://picsum.photos/seed/lehenga-sunflower-282/600/800,https://www.myntra.com/lehenga-sunflower?rawQuery=Luxe+Sunflower+Lehenga+Wedding+Party,https://www.flipkart.com/search?q=Luxe+Sunflower+Lehenga+Wedding+Party,https://meesho.com/search?q=lehenga+sunflower
DRS0284,Embroidered Blush Pink Co-ord Set,Co-ord Set,Blush Pink,Pink,Deep|Dusky,Pear|Rectangle,Casual|Date Night|Office,Western,Silk,Embroidered,Regular,Winter|Festive,Women,H&M,₹3000-₹8000,3000,8000,6630,10216,35.1,4.0,527,Dry clean only,deep|pink|blush pink|winter festive|silk|date night|co-ord set|dusky|office|embroidered|casual|western,"A western co-ord set in blush pink with embroidered design. Crafted in Silk (Dry clean only). Perfect for Casual, Date Night, Office. Best suited for Deep, Dusky skin tones and Pear, Rectangle body types. By H&M.",https://picsum.photos/seed/co-ord-set-blush-pink-283/600/800,https://www.myntra.com/co-ord-set-blush-pink?rawQuery=Embroidered+Blush+Pink+Co-ord+Set+Office+Date+Night+Casual,https://www.flipkart.com/search?q=Embroidered+Blush+Pink+Co-ord+Set+Office+Date+Night+Casual,https://meesho.com/search?q=co-ord-set+blush-pink
DRS0285,Regal Bottle Green Western Dress,Western Dress,Bottle Green,Green,Deep|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Date Night,Western,Cotton,Printed,Bodycon,Summer|Monsoon,Unisex,Zara,₹1000-₹3000,1000,3000,2654,4397,39.6,4.8,966,Machine wash cold,cotton|deep|green|western dress|date night|bottle green|printed|wheatish|summer monsoon|western,"A western western dress in bottle green with printed design. Crafted in Cotton (Machine wash cold). Perfect for Date Night. Best suited for Deep, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Rectangle body types. By Zara.",https://picsum.photos/seed/western-dress-bottle-green-284/600/800,https://www.myntra.com/western-dress-bottle-green?rawQuery=Regal+Bottle+Green+Western+Dress+Date+Night,https://www.flipkart.com/search?q=Regal+Bottle+Green+Western+Dress+Date+Night,https://meesho.com/search?q=western-dress+bottle-green
DRS0286,Handcrafted Tangerine Saree,Saree,Tangerine,Orange,Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Date Night|Party|Wedding,Indo-Western,Cotton,Embroidered,Draped,Summer|Monsoon,Women,Anouk,₹8000+,8000,25000,11208,13293,15.7,4.2,128,Machine wash cold,cotton|wedding|orange|fair|date night|indo-western|dusky|saree|tangerine|wheatish|summer monsoon|embroidered|party,"A indo-western saree in tangerine with embroidered design. Crafted in Cotton (Machine wash cold). Perfect for Date Night, Party, Wedding. Best suited for Dusky, Fair, Wheatish skin tones and Apple, Inverted Triangle, Pear, Rectangle body types. By Anouk.",https://picsum.photos/seed/saree-tangerine-285/600/800,https://www.myntra.com/saree-tangerine?rawQuery=Handcrafted+Tangerine+Saree+Date+Night+Wedding+Party,https://www.flipkart.com/search?q=Handcrafted+Tangerine+Saree+Date+Night+Wedding+Party,https://meesho.com/search?q=saree+tangerine
DRS0287,Luxe Onyx Gown,Gown,Onyx,Black,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night|Party|Wedding,Fusion,Net,Solid,Fitted,Summer|Festive,Unisex,Rangriti,₹8000+,8000,25000,9657,13181,26.7,4.7,115,Hand wash cold,wedding|deep|onyx|party|fair|fusion|date night|gown|dusky|net|wheatish|summer festive|black|solid,"A fusion gown in onyx with solid design. Crafted in Net (Hand wash cold). Perfect for Date Night, Party, Wedding. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Pear, Rectangle body types. By Rangriti.",https://picsum.photos/seed/gown-onyx-286/600/800,https://www.myntra.com/gown-onyx?rawQuery=Luxe+Onyx+Gown+Wedding+Party+Date+Night,https://www.flipkart.com/search?q=Luxe+Onyx+Gown+Wedding+Party+Date+Night,https://meesho.com/search?q=gown+onyx
DRS0288,Floral Lilac Western Dress,Western Dress,Lilac,Purple,Deep|Fair,Hourglass|Pear,Date Night|Office|Party,Western,Cotton,Floral,Bodycon,Summer|Monsoon,Unisex,Forever 21,₹3000-₹8000,3000,8000,7428,10083,26.3,4.6,607,Machine wash cold,cotton|deep|fair|western dress|date night|lilac|floral|office|summer monsoon|purple|party|western,"A western western dress in lilac with floral design. Crafted in Cotton (Machine wash cold). Perfect for Date Night, Office, Party. Best suited for Deep, Fair skin tones and Hourglass, Pear body types. By Forever 21.",https://picsum.photos/seed/western-dress-lilac-287/600/800,https://www.myntra.com/western-dress-lilac?rawQuery=Floral+Lilac+Western+Dress+Party+Office+Date+Night,https://www.flipkart.com/search?q=Floral+Lilac+Western+Dress+Party+Office+Date+Night,https://meesho.com/search?q=western-dress+lilac
DRS0289,Handcrafted Burnt Orange Co-ord Set Burnt Orange 2,Co-ord Set,Burnt Orange,Orange,Dusky|Wheatish,Hourglass|Inverted Triangle,Party,Indo-Western,Silk,Floral,Regular,Winter|Festive,Women,Anouk,₹3000-₹8000,3000,8000,3120,4515,30.9,4.6,371,Dry clean only,orange|winter festive|silk|indo-western|co-ord set|floral|dusky|wheatish|party|burnt orange,"A indo-western co-ord set in burnt orange with floral design. Crafted in Silk (Dry clean only). Perfect for Party. Best suited for Dusky, Wheatish skin tones and Hourglass, Inverted Triangle body types. By Anouk.",https://picsum.photos/seed/co-ord-set-burnt-orange-288/600/800,https://www.myntra.com/co-ord-set-burnt-orange?rawQuery=Handcrafted+Burnt+Orange+Co-ord+Set+Party,https://www.flipkart.com/search?q=Handcrafted+Burnt+Orange+Co-ord+Set+Party,https://meesho.com/search?q=co-ord-set+burnt-orange
DRS0290,Minimal Wine Maxi Dress,Maxi Dress,Wine,Red,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Casual|Date Night|Festive,Fusion,Georgette,Embroidered,Flowy,All Season,Women,Fab India,₹1000-₹3000,1000,3000,2984,4825,38.2,4.1,129,Hand wash cold,festive|casual|maxi dress|deep|wine|fair|fusion|date night|dusky|wheatish|all season|georgette|embroidered|red,"A fusion maxi dress in wine with embroidered design. Crafted in Georgette (Hand wash cold). Perfect for Casual, Date Night, Festive. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Rectangle body types. By Fab India.",https://picsum.photos/seed/maxi-dress-wine-289/600/800,https://www.myntra.com/maxi-dress-wine?rawQuery=Minimal+Wine+Maxi+Dress+Date+Night+Festive+Casual,https://www.flipkart.com/search?q=Minimal+Wine+Maxi+Dress+Date+Night+Festive+Casual,https://meesho.com/search?q=maxi-dress+wine
DRS0291,Classic Bottle Green Kurti,Kurti,Bottle Green,Green,Deep|Dusky,Apple|Hourglass|Inverted Triangle|Rectangle,Casual|Festive|Office,Indo-Western,Georgette,Solid,Regular,All Season,Women,Wishful,₹1000-₹3000,1000,3000,1191,1357,12.2,4.0,133,Hand wash cold,festive|deep|green|kurti|indo-western|bottle green|dusky|office|all season|georgette|casual|solid,"A indo-western kurti in bottle green with solid design. Crafted in Georgette (Hand wash cold). Perfect for Casual, Festive, Office. Best suited for Deep, Dusky skin tones and Apple, Hourglass, Inverted Triangle, Rectangle body types. By Wishful.",https://picsum.photos/seed/kurti-bottle-green-290/600/800,https://www.myntra.com/kurti-bottle-green?rawQuery=Classic+Bottle+Green+Kurti+Office+Festive+Casual,https://www.flipkart.com/search?q=Classic+Bottle+Green+Kurti+Office+Festive+Casual,https://meesho.com/search?q=kurti+bottle-green
DRS0292,Embroidered Taupe Maxi Dress Taupe 2,Maxi Dress,Taupe,Neutral,Deep|Dusky|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Date Night|Festive|Party,Fusion,Georgette,Embroidered,Flowy,All Season,Women,Lakshita,₹3000-₹8000,3000,8000,4936,5633,12.4,4.0,298,Hand wash cold,festive|deep|maxi dress|fusion|date night|neutral|dusky|taupe|wheatish|all season|georgette|embroidered|party,"A fusion maxi dress in taupe with embroidered design. Crafted in Georgette (Hand wash cold). Perfect for Date Night, Festive, Party. Best suited for Deep, Dusky, Wheatish skin tones and Apple, Inverted Triangle, Pear, Rectangle body types. By Lakshita.",https://picsum.photos/seed/maxi-dress-taupe-291/600/800,https://www.myntra.com/maxi-dress-taupe?rawQuery=Embroidered+Taupe+Maxi+Dress+Festive+Date+Night+Party,https://www.flipkart.com/search?q=Embroidered+Taupe+Maxi+Dress+Festive+Date+Night+Party,https://meesho.com/search?q=maxi-dress+taupe
DRS0293,Classic Coral Gown,Gown,Coral,Red,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Rectangle,Date Night|Party,Western,Georgette,Solid,Fitted,All Season,Unisex,AND,₹1000-₹3000,1000,3000,1340,1864,28.1,4.3,1043,Hand wash cold,deep|fair|date night|gown|dusky|wheatish|all season|coral|georgette|red|party|western|solid,"A western gown in coral with solid design. Crafted in Georgette (Hand wash cold). Perfect for Date Night, Party. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Rectangle body types. By AND.",https://picsum.photos/seed/gown-coral-292/600/800,https://www.myntra.com/gown-coral?rawQuery=Classic+Coral+Gown+Party+Date+Night,https://www.flipkart.com/search?q=Classic+Coral+Gown+Party+Date+Night,https://meesho.com/search?q=gown+coral
DRS0294,Luxe Gold Salwar Suit,Salwar Suit,Gold,Yellow,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Festive|Office,Indo-Western,Cotton,Embroidered,Regular,Summer|Monsoon,Women,Wishful,₹500-₹1000,500,1000,708,791,10.5,4.7,1273,Machine wash cold,cotton|festive|deep|yellow|fair|indo-western|dusky|office|wheatish|summer monsoon|gold|embroidered|salwar suit,"A indo-western salwar suit in gold with embroidered design. Crafted in Cotton (Machine wash cold). Perfect for Festive, Office. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Pear, Rectangle body types. By Wishful.",https://picsum.photos/seed/salwar-suit-gold-293/600/800,https://www.myntra.com/salwar-suit-gold?rawQuery=Luxe+Gold+Salwar+Suit+Festive+Office,https://www.flipkart.com/search?q=Luxe+Gold+Salwar+Suit+Festive+Office,https://meesho.com/search?q=salwar-suit+gold
DRS0295,Statement Coral Gown,Gown,Coral,Red,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear,Date Night|Wedding,Fusion,Net,Solid,Fitted,Summer|Festive,Unisex,Rangriti,₹1000-₹3000,1000,3000,1994,2242,11.1,4.6,1369,Hand wash cold,wedding|deep|fair|fusion|date night|gown|dusky|net|wheatish|summer festive|coral|red|solid,"A fusion gown in coral with solid design. Crafted in Net (Hand wash cold). Perfect for Date Night, Wedding. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Pear body types. By Rangriti.",https://picsum.photos/seed/gown-coral-294/600/800,https://www.myntra.com/gown-coral?rawQuery=Statement+Coral+Gown+Wedding+Date+Night,https://www.flipkart.com/search?q=Statement+Coral+Gown+Wedding+Date+Night,https://meesho.com/search?q=gown+coral
DRS0296,Contemporary Champagne Saree,Saree,Champagne,Neutral,Deep|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Festive|Party|Wedding,Indo-Western,Georgette,Floral,Draped,All Season,Women,Libas,₹3000-₹8000,3000,8000,6943,7516,7.6,4.0,698,Hand wash cold,festive|wedding|deep|indo-western|neutral|floral|saree|wheatish|champagne|all season|georgette|party,"A indo-western saree in champagne with floral design. Crafted in Georgette (Hand wash cold). Perfect for Festive, Party, Wedding. Best suited for Deep, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Rectangle body types. By Libas.",https://picsum.photos/seed/saree-champagne-295/600/800,https://www.myntra.com/saree-champagne?rawQuery=Contemporary+Champagne+Saree+Festive+Wedding+Party,https://www.flipkart.com/search?q=Contemporary+Champagne+Saree+Festive+Wedding+Party,https://meesho.com/search?q=saree+champagne
DRS0297,Graceful Beige Salwar Suit,Salwar Suit,Beige,Neutral,Deep|Fair|Wheatish,Apple|Hourglass|Rectangle,Wedding,Fusion,Georgette,Solid,Regular,All Season,Women,Rangriti,₹3000-₹8000,3000,8000,4751,5005,5.1,4.7,491,Hand wash cold,wedding|deep|fair|fusion|neutral|solid|wheatish|beige|all season|georgette|salwar suit,"A fusion salwar suit in beige with solid design. Crafted in Georgette (Hand wash cold). Perfect for Wedding. Best suited for Deep, Fair, Wheatish skin tones and Apple, Hourglass, Rectangle body types. By Rangriti.",https://picsum.photos/seed/salwar-suit-beige-296/600/800,https://www.myntra.com/salwar-suit-beige?rawQuery=Graceful+Beige+Salwar+Suit+Wedding,https://www.flipkart.com/search?q=Graceful+Beige+Salwar+Suit+Wedding,https://meesho.com/search?q=salwar-suit+beige
DRS0298,Classic Violet Maxi Dress,Maxi Dress,Violet,Purple,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Rectangle,Casual,Western,Net,Solid,Flowy,Summer|Festive,Women,Forever 21,₹1000-₹3000,1000,3000,2770,3496,20.8,4.0,615,Hand wash cold,deep|maxi dress|fair|violet|dusky|net|wheatish|summer festive|purple|casual|western|solid,"A western maxi dress in violet with solid design. Crafted in Net (Hand wash cold). Perfect for Casual. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Inverted Triangle, Rectangle body types. By Forever 21.",https://picsum.photos/seed/maxi-dress-violet-297/600/800,https://www.myntra.com/maxi-dress-violet?rawQuery=Classic+Violet+Maxi+Dress+Casual,https://www.flipkart.com/search?q=Classic+Violet+Maxi+Dress+Casual,https://meesho.com/search?q=maxi-dress+violet
DRS0299,Classic Taupe Kurti,Kurti,Taupe,Neutral,Dusky|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Casual|Date Night,Indo-Western,Georgette,Solid,Regular,All Season,Women,Wishful,₹500-₹1000,500,1000,705,949,25.7,4.4,1149,Hand wash cold,kurti|date night|indo-western|neutral|dusky|taupe|wheatish|all season|georgette|casual|solid,"A indo-western kurti in taupe with solid design. Crafted in Georgette (Hand wash cold). Perfect for Casual, Date Night. Best suited for Dusky, Wheatish skin tones and Hourglass, Inverted Triangle, Pear, Rectangle body types. By Wishful.",https://picsum.photos/seed/kurti-taupe-298/600/800,https://www.myntra.com/kurti-taupe?rawQuery=Classic+Taupe+Kurti+Casual+Date+Night,https://www.flipkart.com/search?q=Classic+Taupe+Kurti+Casual+Date+Night,https://meesho.com/search?q=kurti+taupe
DRS0300,Graceful Royal Blue Lehenga Royal Blue 2,Lehenga,Royal Blue,Blue,Dusky|Fair,Apple|Hourglass|Pear|Rectangle,Festive|Wedding,Traditional,Georgette,Printed,Flared,All Season,Women,Biba,₹3000-₹8000,3000,8000,3480,4103,15.2,4.7,18,Hand wash cold,festive|blue|wedding|fair|dusky|printed|lehenga|all season|georgette|royal blue|traditional,"A traditional lehenga in royal blue with printed design. Crafted in Georgette (Hand wash cold). Perfect for Festive, Wedding. Best suited for Dusky, Fair skin tones and Apple, Hourglass, Pear, Rectangle body types. By Biba.",https://picsum.photos/seed/lehenga-royal-blue-299/600/800,https://www.myntra.com/lehenga-royal-blue?rawQuery=Graceful+Royal+Blue+Lehenga+Wedding+Festive,https://www.flipkart.com/search?q=Graceful+Royal+Blue+Lehenga+Wedding+Festive,https://meesho.com/search?q=lehenga+royal-blue
